泊,ハク,と.まる、と.める,"とまり, はつ","overnight, put up at, ride at anchor, 3-day stay",宿泊(しゅくはく): lodging<br>泊まる(とまる): (1) to stay at (e.g. hotel) (2) to be docked; to be berthed; to be moored<br>泊める(とめる): to give shelter to; to lodge<br>泊(はく): counter for nights of a stay,2,S,1233,水: water<br>白: white,8,水,85,4,みず・したみず・さんずい,(none),形声 Phonetic,overnight,Please supply a guest who stays overnight with WATER and WHITE sheets.,"When I go to an OVERNIGHT party, all I need is a bit of water and some of that hard white. (crack). (not really, but come on. much easier to recall than white sheets).",158,JLPT.N2 gradeS kanjifreq1001-1500
湖,コ,みずうみ,"うみ, み",lake,湖(みずうみ): lake<br>湖(こ): lake (in place names),2,3,1344,水: water<br>胡: barbarian; foreign,12,水,85,4,みず・したみず・さんずい,(none),形声 Phonetic,lake,"This is my favorite story. Simply associate the sad moment of an OLD person, standing near the WATER of the lake and looking at the MOON reflected in the lake. The created primitives themselves are put so beautifully, that you will not forget this kanji.",Water reflects the old moon in the lake.,159,JLPT.N2 grade3 kanjifreq1001-1500 Kanji_Nature_Landscape
測,ソク,はか.る,,"fathom, plan, scheme, measure",観測(かんそく): observation<br>測定(そくてい): measurement<br>測量(そくりょう): measurement; surveying<br>推測(すいそく): guess; conjecture<br>予測(よそく): prediction; estimation,2,5,761,水: water<br>則: rule; follow; based on; model after,12,水,85,4,みず・したみず・さんずい,(none),形声 Phonetic,fathom,A fathom is the unit you use when making rules about water´s depth.,You can´t fathom how deep this water is. Perhaps you should use a ruler to measure it?,160,JLPT.N2 grade5 kanjifreq751-1000
土,ド、ト,つち,"つ, つく, は, ひじ","soil, earth, ground, Turkey","土地(とち): plot of land; lot; soil<br>領土(りょうど): dominion; territory; possession<br>土(つち): (1) earth; soil; dirt (2) the earth (historically, esp. as opposed to the heavens); the ground; the land (3) low-quality torinoko-gami (containing mud) (4) (period of) refraining from construction in the direction of the god of the earth (in On'youdou)<br>土曜(どよう): Saturday<br>国土(こくど): country; territory; domain; realm<br>土産(みやげ): present; souvenir<br>土台(どだい): (1) foundation; base; basis (2) from the beginning; from the outset; by nature<br>土手(どて): (1) embankment; bank (2) beef sinew stewed in miso and mirin<br>土俵(どひょう): (1) arena, esp. in sumo (2) forum (e.g. for discussion) (3) sandbag; gabion<br>土木(どぼく): public works<br>風土(ふうど): natural features; topography; climate; spiritual features<br>郷土(きょうど): native place; birth-place; one's old home<br>お土産(おみやげ): present; souvenir<br>混凝土(コンクリート): concrete<br>土曜日(どようび): Saturday<br>率土(そっと): face of the earth<br>土産(どさん): (1) product of the land (2) present; souvenir<br>土(ど): (1) Saturday (2) earth (third of the five elements)",5,1,307,"土: earth, earth radical (no. 32)",3,土,32,3,つち・つちへん・どへん,(none),象形 Pictographic,soil,"Remembering soil is easy. If soil is soft, you can take a walking stick and plunge it two* feet into the ground.",King Arthur pulled the magical sword Excalibur out of the hardened soil to claim his place as king.,161,JLPT.N5 Kanji_Nature_Substance Kanji_Time_Days.of.the.week grade1 kanjifreq251-500
吐,ト,は.く、つ.く,,"spit, vomit, belch, confess, tell (lies)",吐き気(はきけ): nausea; sickness in the stomach<br>吐く(つく): (1) to breathe out; to breathe (2) to tell (a lie); to use (foul language) (3) to vomit; to throw up; to spit up<br>吐く(はく): (1) to vomit; to throw up; to spit up (2) to emit; to send forth; to breathe out (3) to give (an opinion); to make (a comment); to express; to tell (4) to confess,1,S,1674,口: mouth<br>土: soil; earth; ground; Turkey,6,口,30,3,くち・くちへん,(none),形声 Phonetic,spit,"The only things that come out of my MOUTH and onto the GROUND are spit and vomit. Everything else (words, song) floats on the air.",SPIT goes from my MOUTH to the GROUND.,162,JLPT.N1 gradeS kanjifreq1501-2000
圧,アツ、エン、オウ,お.す、へ.す、おさ.える、お.さえる,,"pressure, push, overwhelm, oppress, dominate",圧力(あつりょく): stress; pressure<br>気圧(きあつ): atmospheric pressure<br>血圧(けつあつ): blood pressure<br>圧縮(あっしゅく): compression; condensation; constriction; compaction<br>圧倒(あっとう): overwhelm; overpower; overwhelming<br>抑圧(よくあつ): check; restraint; oppression; suppression<br>圧迫(あっぱく): pressure; coercion; oppression,2,5,718,厂: wild goose; trailing cliff radical (no. 27)<br>土: soil; earth; ground; Turkey,5,土,32,3,つち・つちへん・どへん,壓,会意 Compound Ideographic,pressure,The GROUND at the base of a CLIFF must suffer from enormous pressure.,"For physics people: p = F/A (p:pressure, F:Force, A:Area). Where the force is from the immensity of the cliff. The area on the cliff is covered by soil. So the equation becomes p = F/A = cliff/soil which preserves the position of the primitives.",163,JLPT.N2 grade5 kanjifreq501-750
埼,キ,さき、さい、みさき,,"cape, spit, promontory",,0,S,971,土: soil; earth; ground; Turkey<br>奇: strange; strangeness; curiosity,11,土,32,3,つち・つちへん・どへん,(none),形声 Phonetic,cape,"This refers to LAND, not the STRANGE gear superheroes wear.","""Cape Cod """"odd"""" is a land where odd=strange things happen.""",164,JLPT.N0 Kanji_Nature_Landscape gradeS kanjifreq751-1000
垣,エン,かき,がい,"hedge, fence, wall",垣根(かきね): hedge; fence,1,S,1539,土: soil; earth; ground; Turkey<br>亘: span; request,9,土,32,3,つち・つちへん・どへん,(none),形声 Phonetic,hedge,"Before the Great Wall of China, there was a dirt hedge that spanned across.",The HEDGE of roses growing from the castle grounds fully spanned the castle walls.,165,JLPT.N1 Kanji_Structure.Town.Building gradeS kanjifreq1501-2000
填,テン、 チン,"は.まる, は.める, うず.める, しず.める, ふさ.ぐ",まき,"inlay, fill in",,0,S,,土: soil; earth; ground; Turkey<br>真: true; reality; Buddhist sect,,,,,,(none),形声 Phonetic,stuff up,"""""""In a hole in the ground, the body of the victim was placed. And then the killer stuffed it up so that the truth would not be found out, he hoped.""""""",I stuffed up his mouth with dirt to keep the truth from coming out.,166,gradeS JLPT.N0
圭,ケイ,,"か, きよ, たま, よし, かど, きよし","square jewel, corner, angle, edge",,1,S+,1837,土: soil; earth; ground; Turkey<br>土: soil; earth; ground; Turkey,,,,,,(none),,squared jewel,Piling SOIL upon SOIL for aeons is how SQUARE JEWELS are formed deep in the earth.,How would you stop someone stealing your biggest square jewel? Bury it deep in the soil under ground. Then plant ivy to mark the spot.,167,JLPT.N1 ShouldSuspend gradeS+ jinmeiyou kanjifreq1501-2000
封,フウ、ホウ,,,"seal, closing",封鎖(ふうさ): (1) blockade (2) freezing (funds)<br>封筒(ふうとう): envelope<br>封(ふう): seal<br>同封(どうふう): enclosure (e.g. in a letter)<br>封建(ほうけん): feudalistic,2,S,1143,圭: square jewel; corner; angle; edge<br>寸: measurement; foot/10,9,寸,41,3,すん・すんづくり,(none),会意 Compound Ideographic,seal,The king used a special seal of ivy leaves glued onto his document.,"A bit of ivy glued to a letter can make a lovely SEAL when in a pinch, says Martha Stewart.",168,JLPT.N2 gradeS kanjifreq1001-1500
涯,ガイ,はて,,"horizon, shore",生涯(しょうがい): one's lifetime (i.e. one's existence until death); one's career,1,S,1525,水: water<br>厓: precipice; shore; bank; surname; cliff,11,水,85,4,みず・したみず・さんずい,(none),形声 Phonetic,horizon,Try to reverse Heisig´s story in this Kanji: imagine being trapped in one of those prison towers on an ivy cladcliff like in the movies. From your prison ontop the ivy clad cliff all you can see in the distant horizon is nothing but water.,"From the water, I can see the ivy-clad-cliffs on the horizon.",169,JLPT.N1 gradeS kanjifreq1501-2000
寺,ジ,てら,,Buddhist temple,寺(てら): temple (Buddhist)<br>寺院(じいん): temple<br>寺(じ): counter for temples,2,2,879,土: soil; earth; ground; Turkey<br>寸: measurement; foot/10,6,寸,41,3,すん・すんづくり,(none),形声 Phonetic,Buddhist temple,"At the Buddhist temple the monks are seated on the ground, glued there in meditation.","To be allowed to join the Buddhist temple, imagine an aspiring monk being asked to stand still in the soil for a long time in a measurement of his resolve.",170,JLPT.N2 Kanji_Human.Activities_Religion.Creed grade2 kanjifreq751-1000
時,ジ,とき、-どき,"と, とぎ","time, hour",時間(じかん): (1) time (2) hours<br>時期(じき): (1) time; season; period (2) soon; shortly<br>時代(じだい): (1) period; epoch; era; age (2) the times; those days (3) oldness; ancientness; antiquity (4) antique; period piece<br>当時(とうじ): at that time; in those days<br>同時(どうじ): simultaneous(ly); concurrent; same time; synchronous; together<br>一時(いちじ): (1) one o'clock (2) once; at one time; formerly; before (3) for a time; for a while; for the time being; for the present; for the moment; temporarily (4) a time; one time; once<br>臨時(りんじ): temporary; special; extraordinary<br>時(とき): (1) time; hour; moment (2) occasion; case (3) chance; opportunity; season (4) the times; the age; the day (5) tense<br>時計(とけい): watch; clock; timepiece<br>時速(じそく): speed (per hour)<br>時々(ときどき): sometimes; at times<br>時刻(じこく): instant; time; moment<br>日時(にちじ): date and time<br>時折(ときおり): sometimes<br>時差(じさ): time difference<br>時間割り(じかんわり): timetable (esp. a weekly school timetable); schedule<br>何時(いつ): when; how soon<br>何時までも(いつまでも): forever; for good; eternally; as long as one likes; indefinitely; no matter what<br>何時も(いつも): (1) always; usually; every time (2) never (with neg. verb)<br>何時でも(いつでも): (at) any time; always; at all times; whenever<br>時刻表(じこくひょう): table; diagram; chart; timetable; schedule<br>何時か(いつか): sometime; someday; one day; some time or other; the other day; in due course; in time<br>時(じ): (1) hour; o'clock (2) (specified) time; when ...; during ...<br>時間目(じかんめ): period (e.g. class),5,2,16,日: day; sun; Japan; counter for days<br>寺: Buddhist temple,10,日,72,4,ひ・ひへん・にち・にちへん,(none),形声 Phonetic,time,"When the SUN starts to shine on the TEMPLE, it´s time to get up.","In ancient Japan, TIME of ´´day´´ was announced at the ´´buddhist temples´´. They did this by ringing large iron bells. This is similar to churches who ring their bells to announce the time of day.",171,JLPT.N5 Kanji_Time grade2 kanjifreq1-250
均,キン,なら.す,ひとし,"level, average",平均(へいきん): (1) average; mean (2) balance; equilibrium<br>均衡(きんこう): equilibrium; balance,2,5,715,土: soil; earth; ground; Turkey<br>匀: equal,7,土,32,3,つち・つちへん・どへん,(none),形声 Phonetic,level,Soil is scooped up into a ladel. The extra drop is brushed off to make it level.,"To remember the extra stroke in the ladle, make a vivid image of a big drop of excess soil fr0m the ladle falling out onto the ground when you level it.",172,JLPT.N2 grade5 kanjifreq501-750
火,カ,ひ、-び、ほ-,,fire,火(ひ): fire; flame; blaze<br>火山(かざん): volcano<br>火災(かさい): conflagration; fire<br>噴火(ふんか): eruption<br>火事(かじ): fire; conflagration<br>花火(はなび): fireworks<br>火星(かせい): Mars (planet)<br>火花(ひばな): spark<br>火曜日(かようび): Tuesday<br>防火(ぼうか): fire prevention; fire fighting; fire proof<br>火曜(かよう): Tuesday<br>下火(したび): burning low; waning; declining<br>火傷(やけど): burn; scald<br>火口(かこう): (1) crater; caldera (2) burner (e.g. on a furnace)<br>焚き火(たきび): (1) open-air fire (e.g. for garden refuse); bonfire (2) open fire (e.g. in a kitchen),5,1,574,"火: fire, fire radical (no. 86)",4,火,86,4,ひ・ひへん・れっか・れんが,(none),象形 Pictographic,fire,"For some reason, this kanji reminds me of a person running, her arms (the two drops) raised up, because she caught on fire!",A tepee getting shot at by fire arrows.,173,JLPT.N5 Kanji_Nature_Weather Kanji_Time_Days.of.the.week grade1 kanjifreq501-750
炎,エン,ほのお,ぬく,"inflammation, flame, blaze",炎(ほのお): flame; blaze,1,S,1242,火: fire<br>火: fire,8,火,86,4,ひ・ひへん・れっか・れんが,(none),会意 Compound Ideographic,inflammation,To fight fire with fire would just inflame a situation.,An inflammation can often feel like FIRE upon FIRE burning.,174,JLPT.N1 Kanji_Nature_Weather gradeS kanjifreq1001-1500
煩,ハン、ボン,わずら.う、わずら.わす、うるさ.がる、うるさ.い,,"anxiety, trouble, worry, pain, ill, annoy, nuisance, irksome",煩わしい(わずらわしい): troublesome; annoying; complicated<br>煩い(うるさい): (1) noisy; loud (2) annoying; troublesome; tiresome; persistent; importunate (3) fussy; finicky; picky; particular; nagging; fastidious; bossy,1,S,2081,火: fire<br>頁: page; leaf,13,火,86,4,ひ・ひへん・れっか・れんが,(none),会意 Compound Ideographic,anxiety,An anxiety feels like FIRE in the HEAD.,"""Many performers get """"Michael Jackson anxiety"""" wherein they fear their head will catch on fire.""",175,JLPT.N1 gradeS kanjifreq2001-2500 Kanji_Emotion.Sense_Emotion
淡,タン,あわ.い,,"thin, faint, pale, fleeting",冷淡(れいたん): coolness; indifference<br>淡水(たんすい): fresh water (i.e. not salt water),1,S,1436,水: water<br>炎: inflammation; flame; blaze,11,水,85,4,みず・したみず・さんずい,(none),形声 Phonetic,thin,"Drink water and burn twice as many calories as you eat... you´ll definitely get thin. Imagine inside your body, all those calories literally being burned from above and below... THAT´s what it takes to become thin.",Thin girls are twice as hot when they´re wet.,176,JLPT.N1 gradeS kanjifreq1001-1500
灯,トウ,ひ、ほ-、ともしび、とも.す、あかり,,"lamp, a light, light, no. of lights",灯り(あかり): (1) light; illumination; glow; gleam (2) lamp; light<br>灯(ひ): light; lamp; torch<br>灯油(とうゆ): lamp oil; kerosene<br>電灯(でんとう): electric light<br>灯台(とうだい): (1) lighthouse (2) old-fashioned interior light fixture comprising a wooden pole with an oil-filled dish and a wick atop it<br>蛍光灯(けいこうとう): (1) fluorescent lamp; fluorescent light (2) person who is slow to react; someone slow on the uptake,2,4,1605,"火: fire<br>丁: street; ward; town; counter for guns, tools, leaves or cakes of something; even number; 4th calendar sign",6,火,86,4,ひ・ひへん・れっか・れんが,燈,形声 Phonetic,lamp,Imagine old gas lamps which had a flame to light up the street signs.,A lamp is fire you can hang from a nail.,177,JLPT.N2 grade4 kanjifreq1501-2000 Kanji_Manufactured.Item
畑,,はた、はたけ、-ばたけ,"かま, まま",farm,"畑(はたけ): (1) field (for fruits, vegetables, etc.); cultivated land; vegetable plot; kitchen garden; plantation (2) field (of specialization); sphere; area (3) womb; birth; birthplace<br>畑地(はたち): farmland",2,3,1176,火: fire<br>田: rice field; rice paddy,9,田,102,5,た・たへん,(none),国字 Original,farm,Many farms are created by first setting FIRE over the land to clear the land for the FIELDS.,"When creating a farm, the prospective farmer must first set fire to the forest to clear the ground. Only then can he plow the fields. Fire before fields to make a farm.",178,grade3 JLPT.N2 Kanji_Nature_Landscape kanjifreq1001-1500
災,サイ,わざわ.い,,"disaster, calamity, woe, curse, evil",災害(さいがい): calamity; disaster; misfortune<br>火災(かさい): conflagration; fire<br>戦災(せんさい): war damage<br>天災(てんさい): natural calamity; disaster<br>災難(さいなん): calamity; misfortune; disaster,1,5,976,巛: curving river radical (no.47)<br>火: fire,7,火,86,4,ひ・ひへん・れっか・れんが,(none),会意 Compound Ideographic,disaster,"What a disaster! First a FIRE, then on top of it came FLOODs.","Don´t know about Japan, but here in Australia, flooding rivers and bushfires are the most common natural disasters.",179,JLPT.N1 grade5 kanjifreq751-1000 Kanji_Nature_Weather
灰,カイ,はい,,"ashes, puckery juice, cremate",灰色(はいいろ): grey; gray; ashen<br>灰皿(はいざら): ashtray<br>灰(はい): ash; ashes,2,6,1717,厂: wild goose; trailing cliff radical (no. 27)<br>火: fire,6,火,86,4,ひ・ひへん・れっか・れんが,(none),会意 Compound Ideographic,ashes,The fire underneath the cliff will eventually turn everything above to ashes.,"""Scene from """"The Big Lebowski"""" : Walter scatters Donny´s ashes, but a wind blows much of the ashes into """"The Dude"""" Lebowski´s face. Upset, The Dude lashes out at Walter. Walter apologizes and hugs The Dude, before suggesting """"Fuck it, man. Let´s go bowling."""" I bet you that The Dude wanted to cremate (fire) Walter right there and then, at the top of the cliff! (thanks Elktapestry).""",180,JLPT.N2 Kanji_Nature_Substance grade6 kanjifreq1501-2000
点,テン,つ.ける、つ.く、た.てる、さ.す、とぼ.す、とも.す、ぼち,,"spot, point, mark, speck, decimal point",焦点(しょうてん): focus (e.g. photographic); focal point<br>視点(してん): opinion; point of view; visual point<br>重点(じゅうてん): important point; lay stress on; colon; emphasis<br>原点(げんてん): origin (coordinates); starting point<br>地点(ちてん): site; point on a map; spot<br>点(てん): (1) spot; mark (2) point; dot (3) mark (e.g. in exam); score; points (4) counter for goods or items<br>点検(てんけん): inspection; examination; checking<br>頂点(ちょうてん): top; summit<br>点数(てんすう): marks; points; score; runs; number of items; credits<br>弱点(じゃくてん): weak point; weakness<br>交差点(こうさてん): crossing; intersection<br>満点(まんてん): perfect score<br>欠点(けってん): faults; defect; weakness<br>採点(さいてん): marking; grading; scoring<br>終点(しゅうてん): terminus; last stop (e.g. train)<br>得点(とくてん): score; points made; marks obtained; runs<br>観点(かんてん): point of view<br>利点(りてん): advantage; point in favor; point in favour<br>起点(きてん): starting point; origin<br>要点(ようてん): gist; main point<br>盲点(もうてん): blind spot<br>句読点(くとうてん): punctuation mark; punctuation marks<br>点く(つく): (1) to be lit (e.g. electricity comes on); to be lighted (2) to catch fire<br>点ける(つける): to turn on; to switch on; to light up<br>零点(れいてん): zero; no marks<br>点線(てんせん): dotted line; perforated line<br>点々(てんてん): here and there; little by little; sporadically; scattered in drops; dot; spot,3,2,165,占: fortune-telling; divining; forecasting; occupy; hold; have; get; take<br>火: fire,9,黑,203,12,くろ・くろへん,點,形声 Phonetic,spot,The FORTUNE TELLER was burned by FLAMES on the spot because she was accused of being a witch.,You have to stimulate the G-spot with your magic wand in order to get her on fire. Or you can juste use your mouth...,181,JLPT.N3 grade2 kanjifreq1-250
照,ショウ,て.る、て.らす、て.れる,"あき, てる","illuminate, shine, compare, bashful","参照(さんしょう): reference; bibliographical reference; consultation; browsing (e.g. when selecting a file to upload on a computer); checking out<br>照明(しょうめい): illumination; lighting<br>対照(たいしょう): contrast; antithesis; comparison<br>照らす(てらす): to shine on; to illuminate<br>照る(てる): (1) to shine (2) to look slightly upward (of a noh mask; indicating joy, etc.)<br>照合(しょうごう): collation; comparison<br>照り返す(てりかえす): to reflect; to throw back light",2,4,1004,昭: shining; bright<br>火: fire,13,火,86,4,ひ・ひへん・れっか・れんが,(none),形声 Phonetic,illuminate,SHINING FLAMES illuminate!,"The sun was seduced to give us fire, by which we illuminate the night.",182,JLPT.N2 grade4 kanjifreq1001-1500
魚,ギョ,うお、さかな、-ざかな,い,fish,魚(さかな): fish<br>金魚(きんぎょ): goldfish<br>海鷂魚(えい): ray (fish); stingray,5,2,1208,勹: wrapping enclosure; wrapping radical (no. 20)<br>田: rice field; rice paddy<br>火: fire,11,魚,195,11,うお・うおへん・さかな,(none),象形 Pictographic,fish,"The elements of this kanji are bound up, rice field and cooking fire. When I think of bound up cooked rice, it makes me think of sushi, which in turn brings to mind fish.",Bind that FISH and cook his brains! Yarhh!,183,JLPT.N5 Kanji_Nature_Animal_Fish grade2 kanjifreq1001-1500
漁,ギョ、リョウ,あさ.る,,"fishing, fishery",漁業(ぎょぎょう): fishing (industry)<br>漁船(ぎょせん): fishing boat<br>漁師(りょうし): fisherman<br>漁村(ぎょそん): fishing village,2,4,1094,水: water<br>魚: fish,14,水,85,4,みず・したみず・さんずい,(none),形声 Phonetic,fishing,You need WATER and FISH for fishing.,"If you are confusing this with angling like me, take fishing to mean not the act of catching a fish but the act of being a fish not living but fishing (i.e. in the water).",184,JLPT.N2 grade4 kanjifreq1001-1500
里,リ,さと,さ,"ri, village, parent's home, league",古里(ふるさと): home town; birthplace; old village; historic village; native place; one's old home<br>郷里(きょうり): birth-place; home town,1,2,1096,"里: village, mile, village radical (no. 166)",7,里,166,7,さと・さとへん,(none),会意 Compound Ideographic,ri,The ri is a Japanese way of measuring the area of the GROUND underneath a RICE FIELD.,"Hint: Heisig makes here a severe disservice to everyone by using a weird keyword for this character. You´ll save a lot (and I mean, a whole lot) of trouble later by giving it instead its intended meaning: House of the Parents.",185,JLPT.N1 Kanji_Counting_Units.of.Length Kanji_Nature_Landscape grade2 kanjifreq1001-1500
黒,コク,くろ、くろ.ずむ、くろ.い,,black,黒字(くろじ): balance (figure) in the black<br>黒(くろ): (1) black (2) black go stone (3) guilt; guilty person<br>黒い(くろい): (1) black (2) dark (3) illicit; wicked; underground<br>黒板(こくばん): blackboard<br>真っ黒(まっくろ): pitch black,4,2,573,里: ri; village; parent's home; league<br>火: fire,11,黑,203,12,くろ・くろへん,黑,会意 Compound Ideographic,black,"If you burn the GROUND of a RICE FIELD with FIRE, eventually it will turn black.","If your parent´s home catches on fire, it will turn black.",186,JLPT.N4 grade2 kanjifreq501-750 Kanji_Physical.Properties_Color
墨,ボク,すみ,すの,"black ink, India ink, ink stick, Mexico",墨(すみ): (1) sumi; India ink; Chinese ink; ink stick; ink-cake (2) squid ink; octopus ink (3) carpenter's inking string,1,S,1616,黑: black; dark; evil; sinister<br>土: soil; earth; ground; Turkey,14,土,32,3,つち・つちへん・どへん,墨,会意 Compound Ideographic,black ink,Theres BLACK on the GROUND...most likely someone spilt some black ink.,Anyone who has worked with laserjet ink cartridges will know the black ink looks like powdered dirt.,187,JLPT.N1 gradeS kanjifreq1501-2000
鯉,リ,こい,,carp,,1,S+,2369,魚: fish<br>里: ri; village; parent's home; league,,,,,,(none),,carp,Japanese carp are massive fish - they are measured in ri!,The fish got carpal tunnel syndrome from the computer(I know it´s lame but it´s hard to find a good story for this).,188,JLPT.N1 Kanji_Nature_Animal_Fish ShouldSuspend gradeS+ jinmeiyou kanjifreq2001-2500
量,リョウ,はか.る,かず,"quantity, measure, weight, amount",重量(じゅうりょう): (1) weight (2) heavyweight boxer<br>測量(そくりょう): measurement; surveying<br>分量(ぶんりょう): amount; quantity<br>微量(びりょう): minuscule amount; extremely small quantity<br>量(りょう): quantity; amount; volume; portion (of food)<br>熱量(ねつりょう): calorific value; quantity of heat; calorie<br>感無量(かんむりょう): deep feeling; inexpressible feeling; filled with emotion,2,4,469,旦: daybreak; dawn; morning<br>里: ri; village; parent's home; league,12,里,166,7,さと・さとへん,(none),象形 Pictographic,quantity,"I did such a quantity of work that when NIGHT BREAK came, I was asleep on the COMPUTER.","If you find that by nightbreak, you´re still playing at your computer, chances are your World of Warcraft character has a high quantity of levels. [thanks to ssmoler] ..... To remember that nightbreak appears ABOVE computer, think of looking UP from your computer at the window to realize you´ve been playing until nightbreak.",189,JLPT.N2 grade4 kanjifreq251-500
厘,リン,,,"rin, 1/10sen, 1/10bu",,1,S,1835,厂: wild goose; trailing cliff radical (no. 27)<br>里: ri; village; parent's home; league,9,厂,27,2,がんだれ,(none),形声 Phonetic,rin,"I threw my Rindows computer off a cliff because it kept crashing. Now, after its last crash, it´s worth less than a rin.",A computer dropped off of a cliff would be worth about 1 RIN.,190,JLPT.N1 gradeS kanjifreq1501-2000 Kanji_Counting_Units.of.Length
埋,マイ,う.める、う.まる、う.もれる、うず.める、うず.まる、い.ける,,"bury, be filled up, embedded","埋める(うめる): (1) to bury (e.g. in the ground) (2) to fill up (e.g. audience fills a hall); to fill (a seat, a vacant position) (3) to plug gaps; to stop a gap (4) to make amends; to cover up for something (5) to put cold water in a bath (6) to cover; to scatter something over<br>埋まる(うまる): to be buried; to be surrounded; to overflow; to be filled<br>埋蔵(まいぞう): buried property; treasure trove<br>埋める(うずめる): (1) to cover; to bury (e.g. one's face in hands); to submerge (2) to fill (completely); to stuff; to pack; to cram; to fill up<br>埋め込む(うめこむ): to bury; to embed",2,S,1110,土: soil; earth; ground; Turkey<br>里: ri; village; parent's home; league,10,土,32,3,つち・つちへん・どへん,(none),形声 Phonetic,bury,"You can´t bury computers underground, because of the dangerous heavy metals, so you hide them behind an equally large mound of soil and hope no-one notices.",I used SOIL to BURY my COMPUTER.,191,JLPT.N2 gradeS kanjifreq1001-1500
同,ドウ,おな.じ,,"same, agree, equal","共同(きょうどう): doing together (as equals); sharing; common (land, etc.); joint (statement, etc.); cooperation; co-operation; collaboration; association<br>同時(どうじ): simultaneous(ly); concurrent; same time; synchronous; together<br>同様(どうよう): identical; equal to; same (kind); like; similarity<br>同盟(どうめい): alliance; union; league<br>合同(ごうどう): (1) combination; union; incorporation; amalgamation; fusion (2) congruence<br>同士(どうし): fellow; mutual; companion; comrade; bonding<br>同一(どういつ): identity; sameness; similarity; equality; fairness<br>同意(どうい): (1) agreement; consent; same opinion; approval (2) same meaning<br>同志(どうし): same mind; comrade; kindred soul<br>同情(どうじょう): sympathy; compassion; sympathize; sympathise; pity; feel for<br>同居(どうきょ): coexistence; living together<br>同感(どうかん): agreement; same opinion; same feeling; sympathy; concurrence<br>同等(どうとう): equality; equal; same rights; same rank; equivalence<br>一同(いちどう): all present; all concerned; all of us<br>同僚(どうりょう): coworker; co-worker; colleague; associate<br>同調(どうちょう): sympathy; agreement with; alignment; conformity; tuning<br>同級(どうきゅう): the same grade; same class<br>同封(どうふう): enclosure (e.g. in a letter)<br>混同(こんどう): confusion; mixing; merger<br>同(どう): the same; the said; ibid.<br>同じ(おなじ): (1) same; identical; equal; uniform; equivalent; similar; common (origin); changeless; alike (2) (usu. part of a 'nara' conditional) anyway; anyhow; in either case<br>同い年(おないどし): the same age<br>同格(どうかく): the same rank; equality; apposition",4,2,15,冂: upside-down box radical (no. 13)<br>一: one; one radical (no.1)<br>口: mouth,6,口,30,3,くち・くちへん,(none),会意 Compound Ideographic,same,"Muslim women wearing veils (HOOD) all look the same, you can just see ONE MOUTH and very little else.",Imagine monks wandering around the monastery. Covered in their hoods and chanting as if with one mouth they all look the same !,192,JLPT.N4 grade2 kanjifreq1-250
洞,ドウ,ほら,とう,"den, cave, excavation",,1,S,1618,水: water<br>同: same; agree; equal,9,水,85,4,みず・したみず・さんずい,(none),形声 Phonetic,den,All the animals in the den share the same water.,"""Den and """"cave"""" also make me think of a monk´s cell. Monks take vows of silence and fast. So a den is where you´d find nothing but water (to drink) and a monk.""",193,JLPT.N1 gradeS kanjifreq1501-2000
胴,ドウ,,,"trunk, torso, hull (ship), hub of wheel","胴(どう): (1) trunk; torso; body; abdomen; waist (2) plastron (in kendo); touching the plastron (kimari-te in kendo) (3) frame (of a drum, etc.); sound box (of a shamisen, etc.); hull (of a ship)",1,S,1904,肉: meat<br>同: same; agree; equal,10,肉,130,6,にく・にくづき,(none),形声 Phonetic,trunk,"A trunk, a trunk // The body of a monk // The body of a monk in a trunk, a trunk.","Dead flesh all looks the same when you chop off everything but the trunk. Yes, I´m appalled at how gruesome this story is too.",194,JLPT.N1 gradeS kanjifreq1501-2000 Kanji_Body_Organ.Torso
向,コウ,む.く、む.い、-む.き、む.ける、-む.け、む.かう、む.かい、む.こう、む.こう-、むこ、むか.い,"こお, た, な, むか, むかい, むこう","yonder, facing, beyond, confront, defy, tend toward, approach",方向(ほうこう): (1) direction; orientation; bearing; way (2) course (e.g. of action)<br>意向(いこう): intention; idea; inclination<br>傾向(けいこう): tendency; trend; inclination<br>向上(こうじょう): elevation; rise; improvement; advancement; progress<br>動向(どうこう): trend; tendency; movement; attitude<br>向き(むき): direction; orientation; aspect; situation; exposure; suitability; tendency<br>向かい(むかい): facing; opposite; across the street; other side<br>向こう(むこう): (1) opposite side; other side; opposite direction (2) over there; that way; far away; beyond (3) the other party; the other person (4) future (starting now)<br>日向(ひなた): sunny place; in the sun<br>向かう(むかう): (1) to face (2) to go towards<br>志向(しこう): intention; aim; preference (for)<br>向く(むく): (1) to face (2) to turn toward (3) to be suited to; to be fit for<br>向け(むけ): intended for ...; oriented towards ...; aimed at ...<br>向ける(むける): to turn towards; to point<br>振り向く(ふりむく): to turn one's face; to turn around; to look over one's shoulder,3,3,182,丿: katakana no radical (no. 4)<br>冂: upside-down box radical (no. 13)<br>口: mouth,6,口,30,3,くち・くちへん,(none),会意 Compound Ideographic,yonder,Look over yonder ! That tiny dot is robin hood at the mouth of his secret cave !,"There was an old woman named Wanda,// Who wanted to make herself blonder.// She covered her くち// With a glass hood from Gucci// And dropped some hair dye on from yonder.",195,JLPT.N3 Kanji_Directions grade3 kanjifreq1-250
